gx,gy,gz,ax,ay,az,tmp
-87,71,-14,-366,9,3967,28.68
-90,55,-11,-356,10,3973,28.65
-86,47,-18,-361,2,3939,28.69
-85,46,-17,-352,-1,3937,28.68
-84,50,-17,-353,8,3942,28.69
-84,66,-18,-358,19,3942,28.69
-89,74,-19,-367,4,3945,28.66
-83,90,-17,-354,2,3934,28.68
-85,101,-17,-359,-2,3944,28.68
-81,110,-16,-353,0,3945,28.68
-87,109,-12,-362,-7,3947,28.69
-87,104,-12,-367,13,3947,28.70
-87,83,-13,-364,15,3966,28.67
-83,66,-13,-365,23,3960,28.66
-82,59,-11,-372,13,3963,28.69
-89,51,-18,-362,8,3924,28.69
-87,52,-16,-360,3,3924,28.71
-86,54,-15,-346,5,3957,28.69
-87,72,-12,-355,3,3941,28.68
-87,77,-15,-354,4,3947,28.69
-87,94,-15,-362,9,3958,28.67
-85,106,-13,-361,4,3960,28.69
-81,107,-16,-358,1,3936,28.69
-81,108,-14,-354,-3,3960,28.69
-81,87,-13,-369,7,3941,28.68
-83,70,-14,-371,2,3953,28.69
-84,57,-16,-366,-1,3947,28.70
-82,54,-17,-362,-7,3955,28.71
-88,56,-16,-360,3,3972,28.69
-92,65,-18,-364,9,3963,28.70
-90,75,-18,-362,1,3954,28.69
-86,86,-14,-369,-6,3938,28.69
-83,90,-19,-357,-5,3922,28.68
-90,91,-19,-358,-4,3921,28.69
-89,83,-15,-361,7,3944,28.69
-86,78,-13,-368,10,3947,28.67
-85,82,-17,-370,6,3955,28.68
-88,78,-16,-373,-5,3954,28.70
-86,70,-18,-373,2,3956,28.68
-87,64,-16,-367,11,3946,28.66
-87,68,-14,-359,2,3964,28.68
-82,64,-17,-357,3,3978,28.66
-85,70,-16,-356,15,3978,28.65
-87,75,-13,-357,14,3952,28.67
-84,75,-15,-364,13,3945,28.69
-82,82,-13,-356,12,3927,28.68
-85,87,-15,-367,6,3923,28.69
-84,87,-14,-354,7,3937,28.68
-80,90,-17,-360,8,3949,28.69
-80,89,-19,-356,11,3950,28.68
-90,94,-16,-366,9,3959,28.69
-89,94,-15,-358,6,3939,28.69
-84,86,-8,-356,3,3956,28.69
-88,82,-13,-368,1,3952,28.69
-82,75,-15,-367,-4,3958,28.68
-83,76,-16,-372,-11,3957,28.66
-86,72,-17,-372,-8,3948,28.69
-86,68,-16,-353,3,3942,28.71
-85,67,-13,-362,-6,3947,28.68
-81,72,-14,-360,-2,3949,28.66
-79,76,-17,-360,2,3928,28.66
-87,83,-14,-356,4,3938,28.67
-89,83,-17,-358,11,3957,28.65
-84,84,-19,-369,10,3948,28.67
-87,84,-21,-363,4,3952,28.69
-91,82,-17,-367,-6,3938,28.68
-91,76,-14,-370,3,3934,28.68
-87,77,-16,-355,4,3926,28.69
-86,80,-21,-355,3,3925,28.69
-81,69,-15,-364,6,3943,28.69
-88,72,-18,-360,11,3935,28.68
-86,74,-17,-360,11,3949,28.67
-85,71,-14,-364,12,3945,28.67
-91,72,-19,-371,2,3945,28.68
-91,81,-20,-365,3,3969,28.65
-86,86,-18,-352,-2,3957,28.66
-86,90,-17,-358,1,3969,28.67
-82,87,-15,-356,15,3953,28.67
-95,79,-16,-356,5,3946,28.67
-89,76,-13,-368,8,3950,28.68
-86,74,-10,-363,8,3952,28.67
-89,70,-9,-356,13,3954,28.67
-86,73,-16,-356,14,3950,28.68
-90,71,-15,-360,6,3944,28.68
-88,74,-12,-354,-1,3944,28.68
-89,89,-21,-358,20,3941,28.69
-83,94,-17,-363,20,3957,28.68
-84,98,-15,-364,11,3956,28.69
-88,90,-15,-355,7,3959,28.69
-87,82,-13,-347,3,3956,28.69
-87,76,-18,-356,-2,3949,28.67
-84,71,-15,-356,12,3947,28.66
-85,70,-14,-374,13,3939,28.66
-88,67,-10,-373,7,3941,28.67
-90,66,-13,-365,5,3969,28.69
-82,71,-20,-354,-6,3974,28.67
-88,82,-17,-367,6,3978,28.66
-91,88,-15,-369,7,3952,28.67
-87,89,-12,-381,4,3939,28.67
-83,93,-16,-370,5,3944,28.67
-86,86,-17,-359,-4,3940,28.67
-87,81,-20,-362,-4,3943,28.67
-90,74,-17,-372,-16,3947,28.68
-86,69,-20,-363,-5,3931,28.68
-88,65,-22,-362,-6,3933,28.68
-85,67,-23,-370,-3,3938,28.68
-85,70,-19,-366,12,3940,28.67
-88,70,-16,-369,15,3946,28.66
-85,76,-14,-358,14,3952,28.65
-86,77,-18,-360,19,3933,28.67
-86,81,-10,-365,19,3950,28.66
-88,81,-15,-357,20,3956,28.67
-83,81,-15,-364,10,3945,28.67
-84,80,-21,-362,9,3942,28.68
-88,72,-22,-363,-1,3950,28.67
-86,69,-16,-354,6,3947,28.64
-84,70,-14,-370,4,3960,28.65
-86,70,-16,-371,3,3943,28.67
-89,71,-17,-370,1,3960,28.68
-87,84,-16,-360,3,3942,28.68
-85,93,-15,-351,0,3930,28.67
-87,93,-15,-361,-5,3920,28.67
-82,96,-19,-358,-3,3938,28.68
-85,92,-14,-357,0,3948,28.68
-84,89,-19,-370,-1,3955,28.68
-88,82,-12,-363,6,3941,28.69
-86,79,-17,-349,7,3935,28.65
-86,72,-16,-355,4,3947,28.65
-84,69,-19,-355,-4,3951,28.68
-88,66,-17,-356,-5,3959,28.68
-84,71,-16,-355,-1,3949,28.68
-85,73,-20,-362,8,3959,28.67
-86,78,-20,-364,5,3954,28.68
-87,75,-15,-361,3,3958,28.68
-87,83,-16,-356,10,3954,28.67
-82,82,-16,-348,15,3956,28.67
-79,80,-14,-350,9,3951,28.67
-85,82,-16,-355,9,3949,28.67
-86,85,-15,-359,18,3965,28.70
-85,78,-15,-359,17,3944,28.69
-78,81,-19,-360,14,3956,28.69
-84,80,-18,-368,2,3968,28.66
-84,86,-18,-374,14,3945,28.68
-78,86,-17,-369,12,3941,28.68
-82,80,-20,-360,9,3952,28.67
-86,78,-13,-366,-5,3941,28.69
-85,67,-13,-370,0,3946,28.68
-80,79,-12,-361,5,3966,28.68
-83,75,-15,-358,10,3952,28.68
-86,73,-18,-355,7,3958,28.68
-84,78,-18,-350,1,3968,28.68
-83,75,-15,-364,-6,3965,28.70
-85,74,-11,-362,5,3949,28.67
-84,73,-17,-362,4,3940,28.67
-87,84,-16,-350,9,3943,28.69
-90,73,-17,-356,13,3948,28.68
-85,79,-14,-356,6,3954,28.69
-87,75,-17,-354,2,3955,28.69
-86,74,-18,-351,9,3962,28.67
-87,73,-14,-364,15,3960,28.67
-87,78,-17,-359,7,3956,28.67
-86,77,-19,-358,9,3952,28.66
-87,83,-24,-354,10,3951,28.68
-88,81,-17,-347,8,3942,28.71
-88,87,-14,-350,15,3965,28.69
-85,84,-14,-348,14,3952,28.68
-85,87,-16,-363,11,3946,28.67
-85,80,-19,-369,-2,3950,28.69
-86,72,-15,-367,4,3944,28.70
-87,73,-15,-362,-1,3951,28.69
-85,77,-16,-362,11,3966,28.71
-84,69,-17,-363,4,3980,28.68
-91,76,-14,-363,1,3961,28.69
-87,77,-16,-355,11,3958,28.69
-83,81,-19,-357,6,3940,28.70
-82,75,-21,-364,3,3941,28.70
-80,79,-21,-360,3,3954,28.69
-88,86,-18,-361,-6,3942,28.68
-81,82,-15,-356,1,3943,28.67
-84,80,-14,-346,7,3952,28.70
-88,74,-16,-352,10,3963,28.69
-86,76,-15,-359,6,3957,28.69
-88,77,-14,-363,9,3957,28.67
-83,78,-11,-366,5,3954,28.67
-81,83,-13,-350,4,3945,28.68
-84,83,-12,-350,7,3945,28.71
-85,76,-15,-350,-5,3966,28.69
-89,81,-18,-352,-7,3959,28.69
-90,83,-14,-364,0,3943,28.67
-90,92,-16,-365,10,3949,28.69
-85,85,-16,-370,14,3947,28.70
-83,87,-19,-361,6,3962,28.69
-80,80,-18,-365,-1,3959,28.68
-87,80,-19,-367,6,3953,28.67
-79,80,-22,-369,12,3947,28.67
-84,77,-15,-370,7,3950,28.67
-84,72,-20,-353,14,3936,28.65
-84,77,-19,-359,12,3951,28.68
-83,77,-15,-369,-7,3970,28.67
-86,77,-16,-366,-15,3969,28.67
-88,80,-17,-365,8,3957,28.68
-89,83,-14,-361,-2,3961,28.68
-95,80,-15,-359,4,3957,28.68
-86,73,-14,-362,0,3946,28.67
-88,71,-19,-359,2,3941,28.68
-90,67,-17,-347,-2,3943,28.68
-88,63,-15,-349,7,3944,28.69
-86,64,-18,-357,21,3947,28.69
-85,66,-16,-353,21,3953,28.69
-83,73,-21,-354,14,3950,28.68
-93,67,-19,-349,11,3954,28.69
-87,72,-18,-347,21,3951,28.70
-86,84,-15,-353,27,3922,28.69
-87,83,-19,-351,14,3923,28.68
-85,87,-21,-345,18,3909,28.68
-82,87,-14,-358,14,3938,28.68
-88,94,-12,-358,8,3941,28.67
-86,95,-14,-364,-2,3965,28.69
-84,98,-11,-383,10,3974,28.69
-80,100,-15,-370,-3,3973,28.69
-84,96,-15,-370,-7,3931,28.69
-89,92,-15,-375,-12,3934,28.67
-89,79,-15,-368,-14,3948,28.67
-87,71,-13,-374,-18,3955,28.69
-89,59,-15,-378,-7,3949,28.67
-79,51,-16,-372,-9,3945,28.67
-81,58,-22,-368,-3,3942,28.67
-84,59,-20,-360,-9,3930,28.69
-86,69,-17,-359,-6,3917,28.69
-80,79,-21,-360,8,3941,28.68
-73,80,-24,-356,10,3952,28.69
-80,83,-20,-367,21,3956,28.68
-82,81,-21,-359,14,3945,28.67
-81,73,-19,-360,18,3947,28.67
-81,76,-13,-350,19,3931,28.67
-87,70,-16,-356,21,3926,28.69
-84,67,-16,-350,22,3927,28.69
-81,67,-17,-352,7,3939,28.68
-84,78,-15,-358,6,3956,28.68
-86,81,-16,-353,1,3958,28.69
-93,88,-18,-363,2,3948,28.68
-87,90,-17,-364,9,3938,28.66
-85,100,-18,-356,10,3952,28.68
-85,105,-16,-355,-2,3949,28.67
-82,96,-14,-365,-1,3949,28.70
-89,84,-14,-370,-8,3949,28.70
-86,73,-14,-365,-5,3950,28.72
-87,74,-15,-366,3,3945,28.70
-83,58,-17,-353,-6,3942,28.67
-82,55,-17,-357,-7,3946,28.67
-87,60,-15,-359,-3,3962,28.69
-85,67,-20,-365,3,3964,28.65
-86,73,-19,-363,6,3950,28.67
-89,86,-17,-361,3,3956,28.68
-87,89,-14,-367,11,3938,28.67
-83,92,-19,-354,12,3939,28.67
-90,85,-14,-354,6,3933,28.67
-81,88,-12,-349,14,3953,28.65
-81,76,-18,-349,8,3951,28.67
-80,76,-14,-360,0,3965,28.69
-87,73,-17,-353,7,3960,28.68
-89,77,-18,-363,11,3955,28.68
-87,75,-17,-360,7,3954,28.68
-86,80,-13,-358,4,3936,28.68
-89,85,-18,-353,6,3936,28.69
-88,87,-20,-366,2,3952,28.69
-91,90,-16,-362,3,3953,28.67
-91,90,-16,-368,-2,3950,28.68
-90,91,-18,-361,4,3963,28.67
-92,74,-21,-368,0,3957,28.68
-94,72,-15,-367,5,3947,28.67
-91,73,-17,-363,2,3950,28.67
-91,71,-21,-363,-1,3959,28.68
-87,63,-17,-371,-6,3948,28.69
-85,63,-19,-358,8,3949,28.69
-92,65,-14,-356,13,3945,28.69
-92,74,-14,-356,8,3948,28.69
-87,75,-15,-357,10,3939,28.66
-87,79,-12,-362,-1,3961,28.68
-87,80,-13,-346,7,3958,28.66
-91,77,-13,-353,9,3955,28.66
-85,86,-13,-367,7,3965,28.68
-84,85,-15,-351,7,3957,28.67
-86,80,-18,-353,5,3944,28.68
-84,78,-19,-353,-1,3936,28.67
-84,88,-17,-362,3,3936,28.69
-88,85,-18,-359,-1,3954,28.69
-85,81,-20,-365,-3,3954,28.66
-81,80,-13,-362,2,3949,28.67
-87,80,-18,-358,2,3938,28.68
-88,70,-20,-360,-16,3933,28.67
-88,75,-14,-354,-1,3953,28.64
-86,77,-17,-356,3,3952,28.67
-90,78,-17,-353,4,3935,28.68
-84,79,-17,-362,4,3939,28.67
-86,80,-20,-357,7,3951,28.68
-92,81,-16,-356,11,3952,28.69
-90,79,-24,-360,11,3942,28.67
-89,82,-20,-362,22,3959,28.68
-89,77,-20,-356,12,3943,28.68
-88,76,-18,-359,5,3952,28.67
-84,77,-22,-355,13,3945,28.67
-90,76,-20,-354,4,3936,28.68
-86,75,-11,-364,10,3956,28.68
-85,75,-15,-369,4,3945,28.67
-85,78,-14,-361,6,3966,28.67
-85,78,-19,-359,6,3947,28.68
-85,92,-13,-352,7,3940,28.67
-82,88,-15,-359,7,3953,28.68
-80,89,-9,-359,11,3954,28.68
-85,90,-16,-346,13,3947,28.70
-87,85,-15,-365,-6,3956,28.70
-85,84,-14,-356,-11,3952,28.69
-84,76,-16,-364,-6,3928,28.67
-84,77,-18,-356,-2,3946,28.68
-82,78,-18,-354,-9,3952,28.70
-82,73,-15,-358,3,3952,28.71
-84,73,-19,-357,6,3942,28.69
-87,82,-20,-365,-5,3950,28.69
-85,82,-17,-361,2,3942,28.69
-87,85,-16,-365,0,3952,28.67
-86,74,-17,-360,-3,3949,28.67
-88,75,-12,-354,13,3959,28.66
-87,78,-17,-362,9,3943,28.68
-84,71,-21,-358,7,3865,28.70
-81,62,-15,-350,14,3887,28.69
-79,60,-14,-352,5,3958,28.68
-90,63,-14,-358,7,3804,28.68
-83,66,-17,-379,25,3927,28.68
-84,77,-17,-364,11,4041,28.69
-84,88,-19,-363,10,3967,28.71
-84,102,-18,-352,1,3961,28.70
-84,92,-16,-353,17,3978,28.71
-91,74,-18,-342,-6,3922,28.68
-89,64,-14,-349,-7,3894,28.68
-87,58,-17,-351,-2,3947,28.67
-84,51,-20,-364,0,3984,28.68
-87,56,-15,-367,3,3964,28.67
-87,67,-15,-364,5,3933,28.68
-84,78,-17,-362,-2,3925,28.68
-83,83,-14,-352,8,3904,28.68
-83,114,-17,-353,3,3914,28.68
-87,160,-11,-348,1,3951,28.67
-88,226,-9,-351,-5,3993,28.67
-82,260,-13,-353,-7,3980,28.69
-85,267,-10,-355,-8,3953,28.69
-84,267,-12,-351,-12,3934,28.67
-89,251,-11,-362,3,3928,28.70
-82,200,-14,-388,16,3956,28.69
-81,94,-17,-406,19,3999,28.68
-91,-65,-20,-419,16,4036,28.67
-89,-219,-22,-406,19,4028,28.69
-85,-317,-26,-361,12,3935,28.67
-86,-274,-28,-332,4,3884,28.66
-85,-145,-27,-305,12,3836,28.68
-82,27,-21,-303,6,3847,28.67
-87,213,-17,-302,2,3898,28.66
-86,375,-14,-321,19,3935,28.68
-82,466,-9,-349,12,3967,28.69
-78,453,-4,-368,7,3990,28.67
-81,342,-6,-398,-4,3983,28.69
-87,171,-10,-410,8,3982,28.69
-84,-13,-17,-412,3,3984,28.70
-91,-142,-22,-398,5,3979,28.66
-87,-191,-27,-368,14,3971,28.69
-83,-180,-30,-346,9,3949,28.67
-85,-122,-26,-342,9,3934,28.68
-87,-29,-25,-338,3,3926,28.66
-90,67,-16,-337,-1,3904,28.68
-85,158,-13,-350,1,3915,28.67
-82,222,-12,-354,3,3949,28.67
-86,252,-9,-366,6,3974,28.67
-81,245,-9,-375,-1,3971,28.67
-83,211,-12,-385,4,3968,28.68
-84,161,-13,-382,7,3971,28.66
-88,105,-14,-385,4,3960,28.66
-89,60,-19,-372,14,3949,28.68
-85,22,-21,-367,19,3948,28.68
-90,8,-17,-360,14,3959,28.67
-85,17,-20,-355,19,3949,28.69
-85,45,-20,-343,12,3934,28.68
-87,86,-22,-338,11,3930,28.68
-84,137,-18,-348,12,3917,28.67
-86,175,-17,-349,2,3938,28.68
-87,189,-12,-347,5,3961,28.69
-84,183,-14,-360,1,3979,28.68
-86,140,-16,-372,6,3982,28.69
-86,72,-17,-389,-1,3985,28.70
-85,4,-14,-375,0,3955,28.68
-78,-40,-14,-369,-6,3931,28.68
-87,-43,-17,-360,2,3915,28.69
-83,-1,-24,-346,-3,3901,28.70
-84,62,-21,-332,-2,3922,28.69
-83,139,-17,-328,7,3923,28.68
-87,221,-14,-339,14,3926,28.65
-86,269,-8,-356,11,3947,28.66
-82,267,-10,-374,6,3950,28.68
-79,222,-13,-373,5,3966,28.68
-82,142,-16,-394,7,3986,28.68
-83,49,-18,-394,8,3977,28.69
-84,-2,-20,-373,13,3954,28.67
-82,-4,-21,-354,10,3929,28.67
-83,36,-21,-345,13,3916,28.67
-86,113,-15,-339,3,3900,28.68
-81,186,-16,-342,14,3915,28.67
-82,217,-19,-364,-5,3937,28.69
-83,202,-18,-381,12,3956,28.70
-83,132,-17,-395,9,3985,28.68
-83,41,-18,-398,10,4008,28.70
-86,-40,-22,-381,0,3982,28.68
-86,-94,-20,-372,9,3963,28.67
-90,-74,-19,-356,8,3948,28.69
-82,-9,-18,-340,16,3915,28.67
-83,93,-17,-343,24,3909,28.68
-86,197,-10,-335,15,3908,28.68
-87,274,-10,-348,5,3921,28.68
-78,291,-9,-373,5,3943,28.68
-84,245,-11,-390,10,3974,28.70
-86,167,-19,-402,3,3992,28.70
-83,74,-17,-398,3,3995,28.68
-85,-2,-15,-389,2,3977,28.68
-85,-36,-18,-358,-9,3948,28.66
-83,-15,-18,-349,-5,3931,28.69
-85,47,-15,-342,-9,3912,28.67
-82,125,-15,-338,8,3922,28.68
-85,177,-10,-352,16,3931,28.69
-81,197,-13,-370,7,3958,28.68
-82,187,-14,-369,-4,3971,28.70
-85,135,-17,-385,-3,3976,28.70
-87,80,-10,-389,5,3960,28.67
-89,26,-11,-385,8,3954,28.67
-92,-4,-13,-382,2,3938,28.69
-86,-12,-15,-370,7,3931,28.70
-88,15,-12,-348,3,3945,28.68
-90,80,-16,-352,-4,3933,28.68
-83,128,-14,-359,-1,3950,28.69
-83,150,-10,-363,3,3942,28.70
-85,160,-8,-358,-4,3940,28.68
-85,138,-11,-368,1,3959,28.69
-82,102,-14,-381,5,3959,28.69
-81,57,-19,-386,3,3965,28.71
-83,22,-19,-374,2,3969,28.70
-85,6,-19,-362,-3,3943,28.70
-86,11,-19,-350,0,3935,28.69
-88,49,-16,-357,-3,3933,28.69
-87,85,-13,-357,6,3931,28.67
-82,120,-13,-360,2,3960,28.67
-87,131,-15,-375,4,3953,28.67
-87,118,-14,-376,1,3962,28.67
-87,83,-17,-383,1,3966,28.68
-85,52,-17,-392,4,3979,28.68
-81,21,-20,-371,8,3962,28.69
-91,2,-18,-378,1,3967,28.67
-88,12,-22,-363,4,3944,28.67
-88,40,-19,-361,2,3935,28.65
-84,69,-19,-365,7,3923,28.67
-88,100,-15,-351,8,3916,28.67
-85,130,-13,-363,-2,3920,28.65
-82,135,-14,-380,-3,3953,28.65
-84,118,-15,-379,-5,3966,28.67
-92,85,-16,-391,8,3963,28.66
-89,59,-20,-378,4,3962,28.67
-87,40,-16,-367,1,3958,28.67
-89,33,-13,-360,-1,3930,28.67
-85,51,-19,-366,5,3921,28.67
-90,74,-21,-364,-2,3931,28.69
-88,104,-13,-359,10,3948,28.67
-85,118,-18,-364,0,3947,28.68
-85,120,-16,-370,5,3952,28.67
-85,102,-17,-355,18,3945,28.69
-86,93,-17,-365,13,3953,28.69
-86,73,-19,-364,11,3949,28.70
-88,54,-16,-370,7,3963,28.69
-84,50,-25,-365,10,3955,28.69
-82,45,-18,-365,-9,3948,28.67
-89,66,-18,-372,-10,3952,28.66
-83,84,-19,-370,-8,3937,28.68
-82,96,-14,-371,-4,3956,28.67
-79,110,-14,-368,4,3957,28.67
-82,103,-16,-372,8,3940,28.68
-84,77,-17,-375,6,3946,28.69
-87,63,-15,-372,2,3959,28.70
-83,49,-21,-364,4,3961,28.70
-85,48,-17,-365,8,3955,28.69
-88,51,-19,-365,6,3936,28.70
-88,58,-19,-362,8,3940,28.70
-89,75,-16,-364,1,3941,28.69
-85,86,-16,-365,6,3950,28.67
-89,90,-16,-368,-4,3953,28.67
-88,86,-20,-373,-8,3961,28.68
-87,77,-19,-372,-10,3947,28.68
-92,71,-14,-373,-1,3935,28.68
-91,63,-22,-371,2,3941,28.66
-88,56,-18,-364,-11,3950,28.68
-87,56,-13,-367,4,3929,28.68
-86,61,-13,-368,7,3928,28.66
-88,66,-15,-364,4,3942,28.69
-84,70,-12,-374,-5,3944,28.68
-86,71,-15,-373,0,3950,28.67
-86,73,-16,-373,2,3950,28.66
-88,76,-14,-363,1,3958,28.66
-83,71,-18,-367,7,3960,28.68
-85,69,-18,-363,8,3951,28.68
-91,66,-13,-365,17,3948,28.67
-91,65,-14,-371,12,3953,28.66
-86,77,-15,-365,7,3942,28.69
-86,75,-16,-362,5,3951,28.69
-87,80,-12,-364,6,3938,28.70
-88,66,-17,-368,7,3940,28.68
-90,63,-17,-368,-2,3954,28.67
-90,66,-16,-367,0,3937,28.67
-89,69,-17,-362,3,3941,28.69
-81,68,-18,-374,-5,3917,28.70
-86,78,-15,-369,4,3943,28.69
-89,93,-17,-373,3,3943,28.67
-91,93,-15,-378,-4,3945,28.69
-88,89,-11,-372,4,3943,28.67
-89,82,-14,-377,3,3938,28.67
-88,68,-13,-375,8,3948,28.68
-84,73,-11,-372,1,3939,28.67
-82,77,-15,-378,8,3942,28.67
-79,90,-13,-367,4,3952,28.67
-85,94,-19,-371,4,3944,28.66
-91,103,-16,-364,19,3960,28.66
-85,103,-14,-365,18,3945,28.68
-87,92,-16,-365,13,3952,28.68
-87,81,-18,-371,15,3944,28.68
-88,60,-21,-377,15,3948,28.67
-89,60,-15,-364,4,3944,28.66
-85,101,-14,-349,5,3937,28.66
-81,149,-11,-342,3,3941,28.67
-82,188,-15,-350,11,3942,28.67
-83,181,-19,-372,-4,3952,28.69
-85,116,-18,-383,-12,3994,28.67
-85,22,-20,-396,-7,3987,28.67
-88,-63,-26,-386,-2,3980,28.67
-88,-112,-26,-367,0,3952,28.69
-88,-105,-27,-359,-4,3928,28.67
-91,-45,-22,-351,4,3912,28.68
-86,52,-17,-345,10,3905,28.68
-89,146,-15,-353,3,3930,28.69
-85,211,-14,-354,1,3941,28.70
-79,228,-10,-374,3,3959,28.69
-90,181,-13,-379,10,3988,28.68
-86,104,-14,-392,15,3969,28.68
-85,12,-17,-393,11,3965,28.68
-82,-53,-17,-375,24,3952,28.69
-87,-76,-23,-365,21,3939,28.71
-84,-53,-23,-359,13,3929,28.70
-90,2,-24,-348,-5,3924,28.69
-90,73,-17,-340,1,3928,28.67
-84,139,-15,-339,9,3930,28.70
-82,185,-15,-356,0,3942,28.69
-80,188,-16,-368,3,3968,28.66
-83,144,-16,-384,2,3977,28.67
-86,54,-15,-396,1,3978,28.67
-88,-19,-19,-381,0,3960,28.67
-85,-41,-20,-368,9,3943,28.68
-88,-19,-20,-359,4,3930,28.69
-88,41,-19,-349,6,3932,28.68
-88,111,-15,-348,4,3953,28.68
-86,175,-14,-350,1,3944,28.68
-82,213,-7,-361,3,3935,28.69
-84,211,-12,-370,11,3947,28.68
-85,164,-15,-374,13,3959,28.68
-88,105,-15,-382,16,3955,28.67
-84,43,-21,-379,2,3952,28.67
-89,5,-17,-364,3,3943,28.67
-89,3,-17,-350,9,3956,28.66
-90,26,-17,-351,3,3944,28.67
-89,69,-13,-356,3,3943,28.68
-91,116,-13,-362,4,3941,28.68
-82,141,-10,-369,-1,3955,28.69
-86,139,-14,-386,0,3960,28.69
-88,111,-11,-383,4,3960,28.67
-87,66,-17,-376,3,3969,28.68
-86,21,-16,-379,0,3959,28.66
-90,0,-15,-379,-5,3959,28.67
-88,7,-13,-372,0,3956,28.66
-81,20,-14,-359,-12,3945,28.69
-79,52,-12,-356,4,3931,28.68
-85,84,-13,-351,10,3925,28.69
-86,111,-14,-363,7,3947,28.69
-84,126,-17,-359,16,3945,28.69
-83,122,-14,-370,6,3955,28.68
-84,97,-16,-375,9,3966,28.68
-82,66,-15,-378,14,3963,28.68
-81,42,-16,-373,2,3962,28.69
-84,25,-17,-364,1,3960,28.71
-83,4,-18,-367,-4,3954,28.69
-82,14,-19,-367,2,3945,28.70
-85,25,-22,-369,4,3933,28.69
-85,50,-22,-367,9,3942,28.68
-82,76,-15,-360,0,3937,28.68
-86,100,-22,-372,0,3950,28.66
-85,115,-20,-369,-1,3960,28.68
-80,99,-15,-367,-4,3956,28.68
-89,65,-15,-366,6,3958,28.67
-88,36,-17,-366,1,3962,28.68
-90,11,-22,-363,0,3960,28.70
-85,-3,-20,-372,4,3943,28.68
-81,0,-19,-370,10,3952,28.69
-81,11,-19,-360,6,3951,28.70
-85,35,-18,-355,9,3943,28.69
-88,71,-17,-358,13,3942,28.67
-88,94,-13,-352,23,3948,28.69
-80,108,-14,-360,18,3957,28.67
-84,100,-10,-371,3,3952,28.67
-84,85,-12,-369,-3,3949,28.68
-85,74,-18,-362,-4,3970,28.68
-82,58,-19,-368,2,3963,28.69
-88,43,-14,-375,4,3960,28.
-84,33,-16,-358,-9,3943,28.68
-84,36,-13,-364,7,3935,28.67
-82,51,-13,-357,4,3950,28.68
-84,72,-12,-360,-3,3944,28.68
-88,103,-14,-350,0,3935,28.67
-88,140,-12,-348,0,3946,28.67
-88,148,-17,-364,8,3931,28.69
-85,148,-15,-370,-6,3950,28.69
-86,130,-20,-372,0,3960,28.69
-86,98,-19,-365,-3,3958,28.69
-92,60,-18,-377,4,3958,28.70
-88,34,-18,-370,3,3958,28.69
-84,36,-16,-362,5,3956,28.70
-85,35,-18,-372,1,3949,28.69
-90,49,-19,-372,-1,3947,28.67
-88,63,-21,-364,8,949,28.69
-84,103,-12,-359,10,3944,28.68
-90,112,-14,-371,5,3952,28.69
-91,111,-15,-369,3,3956,28.69
-94,100,-14,-364,7,3975,28.71
-88,78,-14,-370,12,3950,28.71
-83,41,-21,-371,20,3947,28.67
-85,20,-16,-370,8,3941,28.66
-84,9,-16,-362,6,3944,28.67
-85,15,-19,-363,4,3936,28.67
-84,33,-16,-352,2,3927,28.67
-80,57,-14,-348,8,3944,28.69
-77,75,-16,-355,8,3932,28.69
-80,95,-16,-357,0,3924,28.68
-83,113,-11,-365,11,3922,28.68
-85,126,-9,-370,17,3932,28.66
-87,119,-14,-378,1,3956,28.67
-86,115,-12,-369,-8,3940,28.68
-84,97,-15,-367,1,3956,28.69
-87,93,-18,-375,4,3950,28.69
-83,86,-18,-370,10,3967,28.69
-79,84,-18,-353,5,3964,28.69
-78,82,-18,-359,-8,3950,28.67
-85,76,-17,-365,-6,3938,28.69
-87,69,-18,-363,2,3959,28.69
-89,68,-21,-362,-3,3967,28.66
-84,52,-16,-362,3,3947,28.65
-88,48,-18,-368,7,3929,28.66
-82,49,-13,-370,16,3965,28.67
-86,46,-19,-352,15,3954,28.66
-84,50,-15,-363,13,3949,28.69
-83,45,-15,-375,6,3953,28.68
-87,52,-11,-367,6,3969,28.68
-90,53,-13,-358,-10,3936,28.70
-93,52,-18,-362,0,3946,28.69
-90,48,-24,-366,3,3940,28.69
-88,47,-18,-371,6,3947,28.67
-90,49,-16,-366,4,3946,28.66
-87,49,-19,-361,11,3954,28.67
-85,58,-19,-353,13,3961,28.67
-85,61,-11,-357,8,3952,28.67
-88,74,-13,-353,12,3954,28.66
-90,98,-13,-347,9,3945,28.68
-89,110,-19,-350,3,3933,28.69
-83,122,-20,-352,13,3926,28.71
-85,135,-18,-352,14,3943,28.72
-85,128,-14,-363,9,3951,28.70
-88,112,-15,-370,12,3958,28.67
-82,84,-12,-366,3,3956,28.69
-91,41,-20,-366,-4,3957,28.67
-81,14,-21,-359,-7,3943,28.66
-85,4,-17,-366,6,3954,2.69
-90,29,-19,-349,3,3933,28.68
-86,38,-19,-354,8,3937,28.69
-86,39,-16,-360,1,3947,28.68
-93,45,-19,-359,4,3957,28.70
-82,46,-17,-359,13,3945,28.70
-85,53,-16,-356,7,3929,28.68
-89,56,-17,-360,7,3938,28.70
