gx,gy,gz,ax,ay,az,tmp
-84,75,-12,-329,-8,3937,29.08
-80,80,-12,-329,-14,3922,29.09
-83,79,-16,-319,-1,3922,29.10
-81,80,-15,-315,-6,3935,29.10
-82,78,-16,-324,-1,3947,29.10
-81,80,-15,-316,-8,3945,29.09
-80,75,-15,-321,-18,3939,29.11
-80,77,-21,-326,-11,3927,29.09
-83,82,-19,-319,-15,3938,29.10
-81,77,-17,-320,-11,3952,29.11
-85,76,-15,-330,-2,3947,29.12
-88,76,-14,-335,-11,3949,29.11
-82,80,-14,-329,-6,3945,29.10
-81,79,-19,-329,-7,3938,29.12
-81,74,-16,-322,-15,3935,29.11
-80,76,-15,-328,-13,3942,29.13
-82,78,-13,-326,-11,3952,29.11
-88,74,-15,-331,-9,3947,29.10
-89,78,-18,-328,-20,3943,29.09
-88,71,-19,-315,-15,3938,29.07
-85,80,-19,-327,-10,3942,29.09
-83,80,-19,-333,4,3942,29.11
-84,80,-14,-333,6,3948,29.11
-85,82,-15,-329,8,3945,29.10
-82,76,-17,-328,-9,3946,29.09
-85,77,-14,-331,-10,3941,29.14
-80,79,-14,-331,-3,3940,29.13
-81,70,-17,-330,-16,3941,29.08
-83,77,-18,-326,-20,3949,29.10
-83,75,-15,-320,-12,3955,29.10
-80,75,-13,-325,-12,3933,29.10
-88,84,-10,-330,-12,3942,29.10
-80,79,-17,-323,-8,3928,29.09
-89,80,-19,-330,-3,3929,29.10
-87,81,-14,-321,2,3934,29.12
-84,72,-18,-329,-6,3942,29.12
-83,76,-19,-340,-9,3946,29.12
-84,70,-13,-333,-12,3943,29.10
-89,75,-11,-333,-9,3939,29.12
-82,73,-12,-332,-3,3952,29.12
-82,78,-9,-320,-6,3942,29.08
-83,78,-14,-320,-4,3962,29.09
-82,78,-14,-324,-2,3952,29.09
-83,76,-16,-329,-1,3948,29.11
-85,76,-12,-329,-2,3951,29.09
-85,79,-17,-328,-9,3957,29.09
-87,73,-14,-339,-15,3950,29.11
-84,76,-13,-337,-13,3958,29.11
-85,79,-16,-334,-14,3932,29.09
-88,72,-14,-337,-8,3950,29.11
-85,79,-15,-334,-10,3962,29.10
-84,70,-16,-325,-12,3951,29.10
-83,79,-17,-327,-9,3929,29.10
-86,78,-18,-314,-10,3919,29.09
-87,77,-17,-322,-10,3926,29.10
-79,78,-19,-325,-10,3935,29.11
-87,80,-13,-319,-6,3934,29.12
-89,73,-18,-329,1,3944,29.08
-89,75,-14,-324,1,3932,29.08
-87,82,-16,-327,-16,3949,29.08
-89,85,-16,-323,-10,3954,29.10
-83,85,-16,-325,-6,3945,29.11
-86,77,-13,-331,-7,3939,29.11
-86,76,-17,-327,-8,3937,29.10
-84,71,-14,-323,-11,3927,29.10
-83,75,-15,-324,-8,3920,29.11
-81,78,-13,-339,-13,3940,29.10
-78,80,-14,-336,-13,3943,29.09
-81,77,-15,-328,1,3934,29.11
-83,73,-15,-326,-2,3943,29.10
-83,80,-19,-327,-8,3934,29.09
-81,79,-17,-331,-8,3944,29.11
-86,81,-15,-328,-7,3967,29.12
-88,78,-19,-327,6,3936,29.12
-85,80,-15,-329,-6,3934,29.09
-82,78,-15,-328,-7,3940,29.09
-86,74,-17,-320,-15,3947,29.09
-81,81,-16,-325,-9,3955,29.10
-82,75,-16,-331,-10,3951,29.10
-79,81,-16,-321,2,3952,29.10
-81,85,-11,-330,9,3946,29.09
-81,74,-17,-335,0,3931,29.09
-84,76,-13,-333,-7,3945,29.10
-89,77,-11,-322,-12,3939,29.11
-86,77,-9,-323,-21,3943,29.09
-83,74,-14,-319,-18,3955,29.10
-85,75,-14,-320,-12,3949,29.12
-84,78,-17,-323,-8,3944,29.11
-83,77,-14,-324,-9,3940,29.10
-79,83,-12,-320,-17,3949,29.13
-82,73,-10,-324,-18,3955,29.11
-83,75,-15,-325,-4,3939,29.12
-83,81,-14,-329,-1,3938,29.07
-84,78,-19,-333,-8,3937,29.10
-82,80,-15,-331,-12,3944,29.10
-85,74,-13,-323,-4,3963,29.11
-89,65,-14,-331,-16,3946,29.11
-86,70,-18,-330,-21,3937,29.10
-86,75,-20,-331,-18,3932,29.09
-81,75,-16,-340,-14,3951,29.09
-85,75,-17,-327,-3,3955,29.09
-82,75,-18,-337,-8,3942,29.10
-78,80,-14,-334,-13,3940,29.09
-86,79,-13,-332,1,3937,29.09
-82,77,-15,-314,-9,3949,29.10
-85,79,-14,-317,-13,3944,29.13
-90,83,-14,-326,-5,3946,29.10
-92,80,-14,-322,0,3955,29.10
-84,75,-12,-330,-5,3956,29.11
-86,81,-15,-334,3,3936,29.09
-86,77,-16,-331,1,3936,29.09
-85,80,-16,-327,-12,3937,29.12
-79,82,-15,-332,-9,3948,29.12
-84,80,-16,-336,-18,3933,29.12
-84,77,-15,-325,-11,3932,29.09
-80,83,-19,-333,0,3922,29.10
-82,83,-14,-325,2,3942,29.09
-82,75,-13,-331,-5,3941,29.09
-80,75,-12,-320,-6,3929,29.10
-82,75,-17,-337,-14,3936,29.12
-86,77,-14,-335,-13,3941,29.12
-85,76,-13,-328,-1,3936,29.11
-86,75,-16,-333,3,3943,29.11
-87,73,-18,-334,-1,3919,29.11
-89,75,-16,-335,-4,3942,29.10
-87,80,-14,-330,-12,3943,29.12
-88,77,-18,-326,-8,3953,29.13
-86,83,-13,-334,-18,3951,29.10
-85,76,-15,-333,-15,3940,29.10
-90,84,-14,-327,-4,3943,29.11
-84,81,-10,-332,-10,3945,29.11
-83,79,-13,-328,-14,3936,29.09
-82,77,-12,-332,-14,3935,29.08
-82,75,-15,-323,-11,3928,29.12
-81,76,-16,-331,0,3934,29.10
-81,77,-16,-328,-1,3940,29.09
-80,78,-18,-320,-4,3938,29.07
-85,81,-13,-331,-5,3944,29.09
-88,84,-15,-327,1,3948,29.09
-88,82,-16,-320,-4,3950,29.10
-91,76,-17,-329,-2,3943,29.11
-86,77,-17,-332,-4,3942,29.09
-88,75,-17,-330,-12,3949,29.08
-83,77,-12,-324,-14,3948,29.11
-82,80,-11,-335,-17,3948,29.10
-80,81,-12,-336,-11,3938,29.11
-87,81,-15,-334,-14,3931,29.12
-84,85,-11,-330,-8,3933,29.10
-86,75,-11,-327,-5,3944,29.09
-87,78,-17,-327,-17,3949,29.09
-85,82,-14,-331,-7,3948,29.10
-87,76,-14,-317,-13,3935,29.10
-83,75,-14,-328,-15,3948,29.09
-83,72,-12,-328,-3,3933,29.09
-86,79,-16,-327,7,3940,29.07
-85,75,-16,-334,-4,3943,29.10
-82,73,-21,-329,-15,3946,29.09
-79,79,-16,-329,-12,3944,29.11
-81,76,-16,-327,-18,3951,29.09
-83,76,-15,-319,-7,3951,29.10
-79,73,-14,-326,-16,3934,29.09
-88,75,-16,-333,-12,3940,29.10
-88,76,-18,-327,-13,3942,29.11
-88,75,-20,-324,-6,3942,29.10
-85,70,-15,-326,-14,3948,29.11
-84,77,-14,-323,-5,3951,29.10
-87,75,-14,-321,-16,3936,29.11
-82,79,-18,-320,-5,3944,29.11
-81,85,-19,-324,-11,3957,29.10
-79,79,-19,-324,-15,3941,29.10
-81,83,-19,-319,-7,3935,29.10
-84,79,-19,-325,-13,3939,29.12
-77,80,-15,-315,-4,3930,29.11
-80,74,-14,-315,0,3939,29.11
-80,77,-16,-318,-7,3936,29.08
-87,78,-13,-322,-3,3948,29.10
-88,75,-16,-325,-11,3958,29.10
-86,81,-12,-328,-9,3942,29.08
-87,78,-13,-335,-18,3937,29.11
-84,79,-14,-328,-14,3953,29.12
-80,77,-14,-323,-13,3944,29.12
-83,76,-14,-327,-13,3946,29.11
-86,76,-11,-328,-15,3939,29.12
-81,80,-23,-327,-17,3940,29.12
-83,81,-21,-328,-1,3931,29.11
-83,80,-21,-322,-6,3929,29.11
-84,79,-21,-324,-7,3942,29.10
-83,85,-19,-337,1,3943,29.13
-84,75,-18,-333,-7,3935,29.12
-76,73,-19,-326,0,3925,29.13
-77,77,-17,-332,-17,3932,29.12
-79,77,-15,-336,-4,3945,29.11
-82,81,-15,-328,-8,3946,29.12
-86,72,-11,-323,-10,3940,29.11
-81,75,-6,-329,-19,3939,29.10
-80,68,-13,-326,-13,3948,29.11
-90,81,-11,-326,-15,3939,29.12
-88,79,-17,-322,-12,3946,29.13
-86,83,-20,-329,-12,3949,29.13
-85,80,-15,-318,-12,3957,29.13
-80,75,-17,-321,-8,3939,29.10
-82,79,-15,-339,-1,3949,29.10
-82,84,-18,-330,0,3934,29.12
-81,80,-16,-322,-3,3934,29.11
-85,84,-15,-324,-5,3944,29.12
-85,80,-18,-329,-8,3939,29.10
-79,78,-15,-328,-8,3937,29.10
-80,77,-12,-319,-11,3942,29.10
-77,80,-14,-326,-5,3951,29.13
-77,85,-14,-330,-1,3953,29.11
-78,83,-16,-327,-2,3938,29.13
-78,83,-17,-327,-15,3936,29.14
-81,81,-15,-332,-19,3937,29.12
-82,85,-10,-331,-9,3948,29.10
-84,75,-11,-329,-10,3931,29.12
-82,69,-13,-332,-10,3947,29.11
-81,75,-17,-324,-7,3937,29.13
-87,78,-14,-330,-14,3920,29.10
-87,78,-14,-325,-9,3927,29.14
-85,72,-14,-325,-4,3941,29.12
-80,78,-14,-328,4,3951,29.13
-85,81,-16,-325,-5,3943,29.10
-84,76,-13,-328,-13,3929,29.09
-86,78,-16,-336,-14,3934,29.08
-81,76,-19,-328,-6,3930,29.09
-83,76,-18,-325,-4,3952,29.10
-80,82,-15,-326,-2,3934,29.09
-83,74,-15,-338,-9,3937,29.11
-80,79,-14,-334,-11,3946,29.12
-84,80,-12,-336,-16,3952,29.11
-85,74,-13,-326,-9,3952,29.11
-86,76,-11,-324,-6,3952,29.13
-85,84,-11,-325,-24,3953,29.12
-91,79,-12,-329,-21,3951,29.11
-85,80,-12,-331,-14,3945,29.11
-87,79,-16,-331,-10,3955,29.11
-87,80,-12,-331,-2,3940,29.11
-86,77,-17,-332,-10,3945,29.10
-88,77,-14,-338,-11,3940,29.09
-83,76,-16,-337,-19,3934,29.12
-80,81,-18,-326,-11,3943,29.12
-84,79,-12,-318,-11,3942,29.11
-83,81,-12,-331,-19,3939,29.10
-85,79,-15,-328,-15,3951,29.12
-91,79,-15,-324,-5,3933,29.13
-87,78,-17,-328,-18,3945,29.12
-83,75,-13,-328,-11,3941,29.12
-85,79,-12,-333,-7,3944,29.12
-87,81,-15,-339,-5,3946,29.11
-83,80,-15,-344,-15,3938,29.11
-89,82,-16,-345,-13,3934,29.10
-86,75,-13,-330,-5,3937,29.09
-89,71,-12,-332,-16,3930,29.11
-80,77,-14,-329,-22,3938,29.11
-87,76,-22,-328,-17,3938,29.10
-91,70,-17,-323,-19,3936,29.11
-87,74,-13,-329,-5,3935,29.12
-87,79,-13,-313,-9,3945,29.11
-84,77,-14,-325,-3,3947,29.12
-85,77,-15,-327,-5,3949,29.11
-81,77,-14,-329,-5,3933,29.11
-86,74,-17,-327,0,3948,29.11
-83,73,-17,-327,-2,3931,29.13
-84,79,-18,-327,-4,3941,29.12
-83,81,-19,-326,-4,3920,29.09
-84,75,-17,-326,-17,3933,29.11
-82,80,-17,-327,-10,3938,29.10
-87,77,-11,-328,-15,3937,29.11
-90,76,-13,-332,-15,3931,29.11
-84,83,-18,-331,-9,3928,29.11
-84,77,-20,-330,-8,3944,29.11
-82,75,-20,-332,-19,3949,29.10
-83,73,-15,-336,-11,3934,29.12
-81,78,-13,-341,-3,3935,29.13
-86,81,-19,-334,10,3932,29.12
-87,81,-14,-333,3,3939,29.13
-87,79,-12,-332,-11,3945,29.11
-86,72,-16,-328,-13,3932,29.11
-83,76,-17,-329,-10,3950,29.13
-87,81,-15,-325,-11,3951,29.13
-85,80,-16,-331,-7,3935,29.13
-86,84,-18,-330,-6,3946,29.12
-84,78,-10,-322,-10,3931,29.10
-88,79,-12,-327,-8,3958,29.12
-84,72,-14,-327,-14,3942,29.13
-90,79,-12,-320,1,3942,29.12
-83,85,-13,-320,-2,3939,29.12
-88,86,-14,-329,-7,3933,29.12
-84,79,-15,-331,-7,3937,29.12
-85,76,-17,-331,-10,3937,29.12
-83,79,-14,-330,-9,3943,29.10
-83,74,-16,-330,-5,3947,29.11
-85,81,-16,-320,-11,3941,29.12
-84,78,-17,-322,-1,3934,29.12
-86,76,-18,-322,-7,3938,29.09
-83,89,-13,-326,-9,3947,29.10
-83,82,-11,-321,-8,3933,29.11
-85,83,-13,-321,-19,3931,29.12
-85,80,-13,-327,-14,3958,29.09
-85,72,-15,-324,-12,3950,29.10
-87,77,-18,-324,10,3958,29.11
-83,78,-17,-330,-5,3944,29.12
-81,77,-19,-326,-7,3936,29.10
-81,78,-17,-332,-13,3944,29.12
-83,81,-23,-335,-17,3947,29.12
-83,82,-16,-327,-18,3947,29.12
-88,79,-15,-335,-16,3957,29.12
-88,78,-15,-328,-15,3950,29.13
-84,82,-17,-331,-12,3946,29.13
-87,74,-12,-333,-5,3938,29.12
-82,79,-16,-335,-22,3937,29.09
-83,81,-15,-318,-17,3934,29.09
-89,74,-10,-317,-14,3953,29.11
-87,84,-13,-324,-9,3938,29.12
-83,84,-17,-323,-3,3940,29.10
-81,80,-23,-331,-7,3948,29.13
-82,81,-14,-323,-6,3953,29.12
-88,80,-15,-325,0,3942,29.11
-82,75,-19,-330,-16,3942,29.10
-82,79,-22,-319,-13,3950,29.11
-83,71,-14,-325,-16,3959,29.12
-83,77,-12,-319,-15,3936,29.12
-78,73,-15,-332,-13,3936,29.11
-81,76,-17,-329,-3,3942,29.13
-81,72,-20,-330,-12,3965,29.11
-82,74,-15,-325,-15,3955,29.10
-82,75,-14,-318,-5,3944,29.14
-82,73,-17,-325,3,3937,29.11
-83,78,-14,-330,-6,3929,29.13
-81,79,-14,-323,-15,3945,29.12
-82,80,-17,-323,-5,3937,29.10
-81,77,-18,-328,-15,3940,29.12
-87,77,-17,-335,-13,3945,29.11
-85,77,-13,-327,-6,3955,29.14
-91,76,-18,-328,-12,3938,29.10
-89,75,-22,-320,-10,3930,29.12
-81,77,-21,-320,-9,3940,29.12
-82,77,-15,-324,0,3943,29.14
-86,78,-13,-327,-6,3940,29.13
-88,74,-17,-334,-17,3941,29.11
-89,76,-15,-329,-12,3938,29.12
-85,83,-15,-324,-17,3939,29.14
-87,77,-15,-313,-8,3928,29.14
-84,81,-13,-330,-6,3940,29.12
-85,73,-17,-331,-12,3936,29.14
-87,76,-13,-329,-6,3941,29.14
-84,75,-12,-336,-12,3931,29.14
-85,81,-13,-330,-3,3935,29.14
-88,76,-16,-322,-7,3949,29.13
-89,78,-12,-322,-4,3930,29.12
-84,84,-16,-321,-14,3924,29.10
-82,79,-15,-323,-8,3942,29.12
-83,81,-14,-328,-7,3937,29.11
-86,79,-13,-325,-4,3919,29.10
-82,80,-13,-338,-13,3928,29.12
-83,82,-12,-325,-11,3945,29.11
-81,77,-17,-336,-11,3947,29.13
-84,77,-14,-335,-3,3942,29.13
-89,84,-13,-332,-10,3949,29.12
-87,80,-13,-333,-6,3945,29.13
-87,74,-16,-324,-8,3945,29.10
-86,78,-13,-321,-12,3955,29.11
-86,78,-12,-335,-6,3956,29.13
-84,85,-14,-331,-11,3956,29.13
-88,80,-18,-331,-15,3938,29.12
-85,84,-15,-331,-3,3938,29.15
-85,76,-9,-332,-4,3947,29.13
-89,71,-14,-328,1,3948,29.12
-83,78,-18,-325,-8,3936,29.13
-83,74,-17,-326,-5,3941,29.14
-82,75,-17,-326,-5,3945,29.12
-85,74,-20,-334,-5,3944,29.12
-81,74,-17,-327,-4,3942,29.15
-83,78,-14,-329,-10,3944,29.12
-83,80,-18,-325,-4,3921,29.13
-89,80,-17,-325,-7,3925,29.12
-83,72,-18,-329,-6,3930,29.14
-78,78,-17,-326,-4,3943,29.14
-81,75,-12,-334,-11,3964,29.13
-83,83,-16,-332,-3,3940,29.13
-85,75,-22,-328,-2,3946,29.13
-81,76,-21,-331,3,3950,29.13
-84,78,-12,-324,0,3947,29.13
-79,79,-15,-333,-8,3947,29.11
-78,76,-17,-330,-1,3959,29.14
-82,79,-14,-328,-7,3958,29.12
-86,77,-16,-327,-3,3952,29.12
-85,83,-17,-322,-9,3957,29.13
-86,77,-15,-335,-10,3935,29.14
-83,81,-17,-340,-12,3937,29.13
-78,79,-13,-327,-20,3929,29.12
-80,79,-12,-334,-11,3948,29.12
-83,74,-15,-333,-7,3943,29.12
-82,76,-16,-333,2,3949,29.13
-81,79,-18,-329,4,3955,29.12
-83,76,-22,-320,-6,3950,29.12
-82,74,-13,-323,-8,3942,29.13
-84,76,-10,-330,3,3940,29.12
-84,78,-11,-340,-14,3932,29.13
-87,71,-14,-332,-16,3937,29.11
-84,79,-16,-330,-10,3950,29.13
-86,84,-18,-332,-7,3953,29.13
-85,80,-18,-329,-4,3944,29.14
-83,79,-15,-333,-8,3951,29.15
-81,75,-16,-326,-8,3945,29.11
-81,73,-14,-329,-12,3940,29.11
-81,72,-15,-326,-14,3928,29.11
-78,78,-21,-326,-10,3952,29.13
-83,78,-18,-323,-2,3942,29.14
-80,82,-17,-332,3,3956,29.12
-83,76,-15,-332,-4,3939,29.11
-83,75,-16,-334,-6,3956,29.11
-80,83,-20,-340,-11,3953,29.13
-84,83,-18,-341,-11,3940,29.13
-87,79,-17,-331,-7,3941,29.14
-84,73,-13,-327,-6,3939,29.13
-83,76,-9,-325,-3,3955,29.12
-80,79,-12,-328,-9,3946,29.12
-83,79,-17,-330,-12,3954,29.12
-87,80,-15,-317,-11,3942,29.09
-83,85,-18,-323,-15,3949,29.11
-86,80,-18,-323,-13,3941,29.12
-81,80,-18,-323,-17,3939,29.13
-83,76,-18,-328,-8,3940,29.12
-83,76,-16,-321,4,3933,29.13
-83,74,-16,-320,-11,3932,29.09
-89,74,-19,-330,-18,3938,29.11
-86,72,-16,-326,-23,3946,29.12
-86,75,-15,-326,-12,3949,29.13
-81,77,-13,-334,-5,3949,29.13
-82,77,-12,-328,-5,3934,29.13
-82,80,-17,-324,-9,3928,29.13
-86,70,-14,-338,-9,3940,29.14
-87,79,-18,-342,0,3947,29.11
-89,81,-16,-326,1,3949,29.13
-89,74,-19,-322,-1,3943,29.12
-86,76,-13,-324,-6,3933,29.12
-83,74,-12,-320,-9,3936,29.12
-82,87,-16,-324,-12,3942,29.11
-86,83,-15,-324,-4,3944,29.14
-83,76,-15,-322,-6,3934,29.12
-86,78,-16,-316,-11,3938,29.13
-82,78,-16,-322,-7,3951,29.10
-86,76,-19,-338,-16,3939,29.13
-85,71,-18,-339,-5,3930,29.14
-86,76,-16,-327,-13,3926,29.14
-88,80,-17,-322,-9,3931,29.13
-88,85,-12,-325,-6,3950,29.14
-84,78,-13,-337,-8,3955,29.13
-87,73,-18,-326,-11,3958,29.12
-85,80,-14,-333,-4,3949,29.15
-83,85,-16,-336,-5,3940,29.14
-79,79,-12,-338,-8,3951,29.14
-84,77,-10,-340,-6,3942,29.13
-83,73,-6,-332,-9,3936,29.13
-82,66,-13,-326,-3,3944,29.13
-83,73,-11,-320,-4,3936,29.12
-83,74,-13,-333,-2,3931,29.13
-78,76,-12,-327,-8,3941,29.12
-82,77,-13,-334,-12,3938,29.12
-88,73,-14,-326,-5,3940,29.12
-89,77,-18,-319,-8,3933,29.12
-92,77,-19,-326,-14,3939,29.14
-90,77,-12,-329,-8,3932,29.11
-87,79,-14,-319,-15,3927,29.12
-84,79,-16,-321,-14,3930,29.12
-84,80,-20,-334,-8,3938,29.12
-84,79,-14,-336,-9,3935,29.12
-83,71,-11,-330,-3,3944,29.11
-86,76,-16,-321,-8,3959,29.13
-80,75,-15,-323,-12,3953,29.13
-81,80,-10,-340,-15,3954,29.12
-84,79,-12,-341,-8,3943,29.13
-81,75,-14,-334,-2,3960,29.12
-88,76,-16,-335,-1,3944,29.12
-86,76,-17,-330,-3,3948,29.12
-86,79,-13,-324,0,3934,29.12
-88,76,-16,-333,-1,3934,29.13
-86,77,-15,-328,5,3932,29.14
-87,71,-12,-323,-6,3935,29.14
-84,72,-10,-327,-7,3952,29.14
-83,73,-17,-334,-19,3949,29.13
-87,74,-17,-333,-16,3932,29.11
-84,81,-15,-329,-5,3942,29.12
-84,76,-10,-318,-6,3951,29.12
-80,79,-11,-324,-18,3943,29.13
-85,82,-16,-310,-21,3940,29.12
-83,79,-15,-316,-14,3950,29.11
-87,75,-14,-325,-9,3944,29.11
-83,83,-16,-317,-2,3930,29.11
-81,80,-17,-331,-7,3950,29.14
-76,72,-20,-327,-4,3941,29.16
-78,72,-20,-328,-14,3943,29.16
-84,77,-15,-336,-9,3935,29.14
-88,79,-17,-330,-11,3929,29.10
-88,81,-16,-327,-9,3933,29.10
-80,84,-16,-323,-9,3928,29.13
-78,77,-20,-324,-11,3924,29.14
-80,76,-16,-327,-18,3945,29.14
-85,74,-13,-325,-15,3939,29.16
-84,72,-17,-328,-10,3931,29.16
-86,71,-21,-319,-7,3933,29.14
-82,75,-17,-323,-5,3934,29.14
-87,75,-17,-331,-4,3931,29.14
-87,72,-13,-329,-14,3935,29.13
-86,72,-14,-331,-12,3933,29.12
-80,76,-17,-328,-9,3947,29.14
-83,74,-16,-333,-6,3944,29.15
-86,77,-14,-330,-8,3922,29.14
-82,76,-15,-324,-6,3927,29.13
-78,77,-12,-325,-7,3939,29.12
-87,79,-15,-320,-2,3934,29.15
-84,73,-18,-321,-9,3936,29.14
-83,77,-21,-329,-9,3926,29.16
-80,71,-20,-332,-13,3935,29.15
-80,75,-22,-325,-6,3935,29.14
-80,78,-17,-334,-9,3937,29.14
-84,80,-17,-324,-3,3945,29.14
-89,82,-19,-332,-1,3941,29.12
-85,80,-19,-324,-7,3939,29.12
-83,82,-20,-324,0,3937,29.12
-86,77,-18,-321,-8,3959,29.14
-81,77,-14,-324,-4,3962,29.14
-82,76,-14,-330,-6,3949,29.15
-84,81,-13,-336,-6,3944,29.16
-85,80,-19,-338,-6,3935,29.16
-81,72,-18,-337,-9,3936,29.12
-82,76,-17,-323,-10,3953,29.12
-81,74,-17,-324,-23,3954,29.12
-82,78,-11,-334,-10,3945,29.13
-82,76,-15,-331,-5,3937,29.14
-83,76,-15,-326,-4,3941,29.14
-82,78,-12,-323,0,3938,29.15
-81,78,-16,-328,-11,3939,29.14
-85,77,-17,-336,-20,3937,29.15
-86,71,-18,-331,-12,3938,29.14
-82,78,-19,-327,-9,3937,29.11
-90,82,-17,-326,-19,3935,29.12
-78,78,-17,-335,-6,3956,29.14
-80,82,-15,-334,-10,3946,29.14
-87,76,-18,-327,-3,3953,29.15
-85,79,-20,-312,-13,3945,29.13
-82,77,-17,-318,-17,3935,29.13
-85,77,-17,-324,-18,3941,29.15
-82,75,-18,-326,-10,3938,29.14
-84,74,-16,-324,-6,3929,29.16
-84,70,-17,-322,-2,3932,29.15
-82,81,-14,-327,0,3937,29.12
-86,75,-18,-323,-2,3946,29.14
-87,76,-17,-324,0,3959,29.15
-85,79,-17,-324,2,3948,29.17
-86,75,-13,-325,-4,3943,29.15
-79,80,-13,-320,-12,3938,29.15
-83,78,-9,-319,-4,3929,29.12
-85,80,-13,-330,-1,3931,29.13
-82,82,-14,-332,-2,3929,29.13
-79,83,-15,-332,-3,3929,29.14
-88,85,-11,-322,10,3953,29.14
-87,69,-9,-313,7,3952,29.13
-90,64,-19,-307,1,3944,29.14
-85,67,-13,-329,3,3916,29.15
-84,85,-18,-329,-13,3893,29.14
-85,90,-19,-325,-7,3909,29.16
-79,90,-15,-330,-15,3932,29.17
-81,92,-11,-333,-23,3955,29.17
-80,97,-9,-339,-19,3956,29.16
-83,94,-13,-341,-16,3940,29.17
-90,89,-18,-337,-19,3928,29.15
-88,98,-15,-337,-10,3925,29.14
-88,85,-14,-338,-12,3950,29.15
-89,76,-13,-328,-14,3954,29.18
-90,55,-15,-325,-7,3951,29.17
-85,52,-18,-329,-3,3939,29.16
-85,54,-17,-323,-9,3927,29.16
-83,61,-19,-316,-4,3904,29.15
-84,65,-17,-315,4,3913,29.14
-82,79,-14,-325,1,3912,29.14
-82,96,-11,-324,4,3932,29.14
-78,105,-10,-325,7,3939,29.13
-83,101,-11,-319,-1,3952,29.14
-83,102,-16,-323,-6,3950,29.13
-86,96,-20,-326,-9,3954,29.13
-85,94,-21,-337,-15,3965,29.12
-83,83,-13,-337,-11,3955,29.11
-90,75,-20,-335,-13,3967,29.14
-88,64,-18,-339,-21,3956,29.12
-89,58,-20,-334,-24,3941,29.12
-85,51,-18,-325,-8,3922,29.14
-81,50,-20,-323,-7,3917,29.12
-86,56,-14,-321,-4,3927,29.12
-79,74,-13,-321,-7,3952,29.12
-87,81,-15,-317,1,3952,29.14
-79,92,-19,-317,-1,3931,29.14
-83,93,-16,-328,-4,3931,29.13
-82,96,-13,-330,3,3948,29.13
-84,92,-17,-331,4,3953,29.14
-82,83,-12,-337,-4,3936,29.14
-80,79,-14,-331,-6,3933,29.14
-85,66,-13,-333,-19,3934,29.14
-86,59,-17,-327,-22,3940,29.14
-88,64,-12,-336,-11,3926,29.16
-81,70,-14,-328,-25,3945,29.16
-85,81,-19,-332,-17,3948,29.15
-79,91,-13,-340,-8,3942,29.14
-87,91,-12,-331,-4,3934,29.17
-81,95,-16,-327,-7,3940,29.13
-86,98,-14,-325,-3,3937,29.14
-92,88,-21,-329,-7,3931,29.15
-88,75,-16,-327,-5,3916,29.16
-84,57,-23,-330,-5,3928,29.16
-82,57,-20,-316,1,3925,29.15
-83,49,-13,-316,2,3920,29.14
-83,57,-14,-313,-6,3937,29.14
-83,71,-18,-320,-5,3935,29.15
-82,93,-19,-318,-9,3920,29.15
-78,104,-18,-320,-4,3922,29.17
-81,105,-16,-330,-6,3942,29.19
-89,107,-13,-337,-10,3949,29.15
-84,93,-16,-332,-18,3948,29.15
-80,85,-15,-332,-11,3921,29.15
-90,79,-20,-334,-23,3933,29.13
-86,64,-18,-329,-13,3937,29.14
-87,50,-17,-340,-13,3945,29.14
-86,54,-13,-334,-8,3925,29.13
-87,63,-12,-323,-19,3946,29.13
-83,70,-20,-319,-8,3941,29.15
-88,86,-16,-323,-8,3928,29.14
-89,93,-21,-324,-16,3931,29.14
-86,96,-18,-327,-2,3934,29.15
-86,97,-16,-317,-3,3946,29.16
-85,93,-15,-320,-7,3935,29.14
-88,77,-13,-320,-9,3944,29.14
-84,66,-15,-320,-8,3943,29.16
-85,69,-18,-317,-7,3958,29.14
-81,65,-16,-325,-1,3942,29.14
-81,59,-10,-326,2,3929,29.15
-83,69,-13,-311,-9,3934,29.16
-83,84,-17,-330,2,3944,29.14
-86,88,-14,-328,0,3957,29.15
-82,97,-9,-337,-2,3954,29.15
-88,90,-12,-332,-14,3952,29.17
-87,82,-13,-324,-6,3949,29.16
-89,72,-15,-337,-10,3955,29.15
-84,65,-10,-333,-15,3957,29.15
-77,59,-15,-325,-11,3937,29.14
-82,64,-15,-318,-3,3935,29.15
-82,66,-18,-331,3,3926,29.15
-81,82,-14,-329,-3,3928,29.14
-81,91,-20,-328,0,3944,29.13
-88,93,-11,-339,-3,3935,29.14
-91,94,-18,-329,-1,3932,29.13
-83,92,-15,-330,-5,3923,29.13
-82,79,-16,-315,-8,3934,29.15
-83,74,-16,-326,-19,3939,29.14
-84,74,-15,-324,-16,3940,29.15
-82,71,-16,-334,-24,3946,29.16
-85,69,-17,-328,-7,3940,29.18
-87,65,-18,-327,-11,3945,29.16
-88,73,-13,-335,-13,3934,29.16
-91,83,-16,-340,-22,3939,29.16
-88,88,-12,-321,-17,3931,29.13
-88,84,-11,-321,-5,3926,29.13
-88,87,-14,-325,1,3938,29.12
-88,86,-17,-322,-7,3943,29.15
-81,76,-18,-318,-11,3941,29.13
-82,71,-20,-316,-11,3936,29.15
-85,65,-20,-320,-16,3953,29.15
-85,70,-15,-327,-7,3960,29.14
-81,71,-14,-319,-11,3942,29.14
